y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,y2_state,y2_state_name
20,02,AK,Alaska,172,382,10767,AK,Alaska
20,56,WY,Wyoming,164,291,9525,WY,Wyoming
20,30,MT,Montana,155,280,9476,MT,Montana
20,38,ND,North Dakota,131,227,6794,ND,North Dakota
20,11,DC,District Of Columbia,94,115,5092,DC,District Of Columbia
20,09,CT,Connecticut,88,125,5600,CT,Connecticut
20,23,ME,Maine,76,133,5467,ME,Maine
20,33,NH,New Hampshire,67,132,5426,NH,New Hampshire
20,54,WV,West Virginia,66,131,4140,WV,West Virginia
20,10,DE,Delaware,47,74,3030,DE,Delaware
20,44,RI,Rhode Island,45,62,2216,RI,Rhode Island
20,50,VT,Vermont,33,55,2170,VT,Vermont
21,96,US+FO,Total Migration-US and Foreign,47293,81799,3106141,US+FO,Total Migration-US and Foreign
21,97,US,Total Migration-US,46701,80661,3067028,US,Total Migration-US
21,98,FO,Total Migration-Foreign,592,1138,39113,FO,Total Migration-Foreign
21,97,US,Total Migration-US,65692,118852,3384094,US,Total Migration-US
21,21,KY,Kentucky,1600705,3301531,125053804,KY,Kentucky
21,39,OH,Ohio,6362,10139,362582,OH,Ohio
21,18,IN,Indiana,5940,10191,336759,IN,Indiana
21,47,TN,Tennessee,5634,9714,313358,TN,Tennessee
21,12,FL,Florida,4578,7894,511311,FL,Florida
21,48,TX,Texas,2642,4894,186183,TX,Texas
21,17,IL,Illinois,1741,2883,108079,IL,Illinois
21,13,GA,Georgia,1625,3044,98518,GA,Georgia
21,37,NC,North Carolina,1565,2755,108181,NC,North Carolina
21,06,CA,California,1362,2253,91991,CA,California
21,51,VA,Virginia,1202,2165,70765,VA,Virginia
21,26,MI,Michigan,1075,1973,62147,MI,Michigan
21,45,SC,South Carolina,983,1761,84921,SC,South Carolina
21,36,NY,New York,932,1456,54239,NY,New York
21,01,AL,Alabama,925,1769,65091,AL,Alabama
21,29,MO,Missouri,834,1490,48008,MO,Missouri
21,08,CO,Colorado,768,1296,49633,CO,Colorado
21,54,WV,West Virginia,735,1372,32494,WV,West Virginia
21,42,PA,Pennsylvania,723,1219,47306,PA,Pennsylvania
21,04,AZ,Arizona,623,1061,42551,AZ,Arizona
21,57,,,592,1138,39113,,
21,53,WA,Washington,577,1044,37171,WA,Washington
21,55,WI,Wisconsin,400,719,26480,WI,Wisconsin
21,24,MD,Maryland,392,631,24419,MD,Maryland
21,27,MN,Minnesota,355,624,17169,MN,Minnesota
21,05,AR,Arkansas,349,613,18408,AR,Arkansas
21,25,MA,Massachusetts,335,483,22556,MA,Massachusetts
21,40,OK,Oklahoma,325,620,15747,OK,Oklahoma
21,22,LA,Louisiana,303,558,17064,LA,Louisiana
21,20,KS,Kansas,297,621,16866,KS,Kansas
21,28,MS,Mississippi,290,556,16964,MS,Mississippi
21,41,OR,Oregon,272,448,17093,OR,Oregon
21,32,NV,Nevada,261,428,15034,NV,Nevada
21,19,IA,Iowa,236,396,13163,IA,Iowa
21,34,NJ,New Jersey,234,372,18673,NJ,New Jersey
21,49,UT,Utah,225,405,14970,UT,Utah
21,15,HI,Hawaii,186,410,10291,HI,Hawaii
21,11,DC,District Of Columbia,146,172,8993,DC,District Of Columbia
21,35,NM,New Mexico,142,218,7369,NM,New Mexico
21,09,CT,Connecticut,130,210,10607,CT,Connecticut
21,31,NE,Nebraska,120,220,6199,NE,Nebraska
21,02,AK,Alaska,118,232,7263,AK,Alaska
21,16,ID,Idaho,109,201,7511,ID,Idaho
21,23,ME,Maine,104,194,6105,ME,Maine
21,30,MT,Montana,102,164,5551,MT,Montana
21,46,SD,South Dakota,90,149,7591,SD,South Dakota
21,38,ND,North Dakota,87,162,4741,ND,North Dakota
21,33,NH,New Hampshire,62,117,5174,NH,New Hampshire
21,56,WY,Wyoming,54,87,3358,WY,Wyoming
21,44,RI,Rhode Island,52,97,3162,RI,Rhode Island
21,10,DE,Delaware,51,104,4444,DE,Delaware
21,50,VT,Vermont,48,77,2777,VT,Vermont
22,96,US+FO,Total Migration-US and Foreign,47829,84532,2993859,US+FO,Total Migration-US and Foreign
22,97,US,Total Migration-US,47149,83293,2953573,US,Total Migration-US
22,98,FO,Total Migration-Foreign,680,1239,40286,FO,Total Migration-Foreign
22,97,US,Total Migration-US,66446,124739,3279808,US,Total Migration-US
22,22,LA,Louisiana,1562631,3205899,122864978,LA,Louisiana
22,48,TX,Texas,15068,27449,858514,TX,Texas
22,28,MS,Mississippi,3689,6882,219978,MS,Mississippi
22,12,FL,Florida,3359,5814,303676,FL,Florida
22,13,GA,Georgia,2194,3938,115357,GA,Georgia
22,06,CA,California,2019,3223,141899,CA,California
22,47,TN,Tennessee,1551,2691,106894,TN,Tennessee
22,05,AR,Arkansas,1423,2679,78531,AR,Arkansas
22,01,AL,Alabama,1375,2549,93377,AL,Alabama
22,08,CO,Colorado,1336,2124,81943,CO,Colorado
22,37,NC,North Carolina,1295,2304,93780,NC,North Carolina
22,51,VA,Virginia,1082,1999,78351,VA,Virginia
22,36,NY,New York,1005,1415,60703,NY,New York
22,17,IL,Illinois,808,1316,47238,IL,Illinois
22,53,WA,Washington,755,1279,48824,WA,Washington
22,29,MO,Missouri,682,1212,37675,MO,Missouri
22,57,,,680,1239,40286,,
22,45,SC,South Carolina,632,1110,48454,SC,South Carolina
22,40,OK,Oklahoma,618,1134,30183,OK,Oklahoma
22,04,AZ,Arizona,616,1025,35917,AZ,Arizona
22,39,OH,Ohio,600,1077,39795,OH,Ohio
22,42,PA,Pennsylvania,571,966,39962,PA,Pennsylvania
22,26,MI,Michigan,501,804,24019,MI,Michigan
22,24,MD,Maryland,501,864,33714,MD,Maryland
22,18,IN,Indiana,405,744,21621,IN,Indiana
22,21,KY,Kentucky,380,718,21690,KY,Kentucky
22,32,NV,Nevada,369,657,17898,NV,Nevada
22,20,KS,Kansas,358,693,22317,KS,Kansas
22,25,MA,Massachusetts,346,518,22456,MA,Massachusetts
22,41,OR,Oregon,310,451,18169,OR,Oregon
22,55,WI,Wisconsin,282,468,17435,WI,Wisconsin
22,27,MN,Minnesota,279,475,17408,MN,Minnesota
22,34,NJ,New Jersey,272,437,19363,NJ,New Jersey
22,35,NM,New Mexico,248,423,17098,NM,New Mexico
22,49,UT,Utah,233,408,14977,UT,Utah
22,11,DC,District Of Columbia,207,253,14842,DC,District Of Columbia
22,19,IA,Iowa,169,309,8742,IA,Iowa
22,15,HI,Hawaii,159,296,8403,HI,Hawaii
22,02,AK,Alaska,150,337,9821,AK,Alaska
22,31,NE,Nebraska,146,274,9672,NE,Nebraska
22,09,CT,Connecticut,136,223,8305,CT,Connecticut
22,38,ND,North Dakota,126,238,7459,ND,North Dakota
22,30,MT,Montana,124,205,6513,MT,Montana
22,16,ID,Idaho,121,221,7393,ID,Idaho
22,54,WV,West Virginia,112,208,7675,WV,West Virginia
22,23,ME,Maine,95,147,6276,ME,Maine
22,46,SD,South Dakota,86,165,5688,SD,South Dakota
22,33,NH,New Hampshire,79,107,4930,NH,New Hampshire
22,56,WY,Wyoming,78,141,4921,WY,Wyoming
22,10,DE,Delaware,77,128,5063,DE,Delaware
22,44,RI,Rhode Island,69,107,4532,RI,Rhode Island
22,50,VT,Vermont,53,88,4122,VT,Vermont
23,96,US+FO,Total Migration-US and Foreign,17017,25765,1256739,US+FO,Total Migration-US and Foreign
23,97,US,Total Migration-US,16624,25178,1231885,US,Total Migration-US
23,98,FO,Total Migration-Foreign,393,587,24854,FO,Total Migration-Foreign
23,97,US,Total Migration-US,18583,28444,1053047,US,Total Migration-US
23,23,ME,Maine,585443,1082735,48417762,ME,Maine
23,25,MA,Massachusetts,2229,2914,173308,MA,Massachusetts
23,12,FL,Florida,2185,3483,229664,FL,Florida
23,33,NH,New Hampshire,1972,2827,129512,NH,New Hampshire
23,36,NY,New York,963,1273,76784,NY,New York
23,37,NC,North Carolina,716,1172,50268,NC,North Carolina
23,06,CA,California,622,904,47711,CA,California
23,48,TX,Texas,583,1043,42910,TX,Texas
23,51,VA,Virginia,547,911,44903,VA,Virginia
23,09,CT,Connecticut,476,739,34848,CT,Connecticut
23,42,PA,Pennsylvania,470,695,29358,PA,Pennsylvania
23,45,SC,South Carolina,407,718,36129,SC,South Carolina
23,57,,,393,587,24854,,
23,08,CO,Colorado,381,497,20343,CO,Colorado
23,50,VT,Vermont,357,511,21729,VT,Vermont
23,13,GA,Georgia,307,514,23474,GA,Georgia
23,04,AZ,Arizona,304,474,17301,AZ,Arizona
23,53,WA,Washington,301,456,17758,WA,Washington
23,34,NJ,New Jersey,277,406,18070,NJ,New Jersey
23,47,TN,Tennessee,272,478,20824,TN,Tennessee
23,39,OH,Ohio,260,425,15560,OH,Ohio
23,44,RI,Rhode Island,224,317,12165,RI,Rhode Island
23,24,MD,Maryland,218,332,15225,MD,Maryland
23,17,IL,Illinois,209,289,12941,IL,Illinois
23,26,MI,Michigan,193,297,12668,MI,Michigan
23,41,OR,Oregon,136,210,7705,OR,Oregon
23,27,MN,Minnesota,136,242,8232,MN,Minnesota
23,49,UT,Utah,129,192,7913,UT,Utah
23,29,MO,Missouri,125,211,7073,MO,Missouri
23,55,WI,Wisconsin,122,173,6954,WI,Wisconsin
23,21,KY,Kentucky,115,217,6714,KY,Kentucky
23,11,DC,District Of Columbia,109,127,7734,DC,District Of Columbia
23,18,IN,Indiana,107,171,5903,IN,Indiana
23,01,AL,Alabama,107,191,6391,AL,Alabama
23,30,MT,Montana,95,136,5399,MT,Montana
23,32,NV,Nevada,91,137,5037,NV,Nevada
23,35,NM,New Mexico,84,112,4066,NM,New Mexico
23,15,HI,Hawaii,82,142,4382,HI,Hawaii
23,02,AK,Alaska,81,142,4444,AK,Alaska
23,40,OK,Oklahoma,74,132,5262,OK,Oklahoma
23,20,KS,Kansas,71,121,4393,KS,Kansas
23,22,LA,Louisiana,62,115,5411,LA,Louisiana
23,19,IA,Iowa,61,93,3128,IA,Iowa
23,10,DE,Delaware,56,89,4975,DE,Delaware
23,16,ID,Idaho,48,103,2008,ID,Idaho
23,28,MS,Mississippi,48,83,2862,MS,Mississippi
23,05,AR,Arkansas,47,75,2287,AR,Arkansas
23,46,SD,South Dakota,37,72,2573,SD,South Dakota
23,31,NE,Nebraska,37,64,2380,NE,Nebraska
23,38,ND,North Dakota,34,63,1835,ND,North Dakota
23,54,WV,West Virginia,33,57,2154,WV,West Virginia
23,56,WY,Wyoming,24,33,1218,WY,Wyoming
24,96,US+FO,Total Migration-US and Foreign,99349,160041,8786633,US+FO,Total Migration-US and Foreign
24,97,US,Total Migration-US,96909,155335,8552303,US,Total Migration-US
24,98,FO,Total Migration-Foreign,2440,4706,234331,FO,Total Migration-Foreign
24,97,US,Total Migration-US,87169,148268,6063445,US,Total Migration-US
24,24,MD,Maryland,2405767,4680253,257956032,MD,Maryland
24,51,VA,Virginia,15079,23697,1252333,VA,Virginia
24,12,FL,Florida,9442,15937,1323472,FL,Florida
24,42,PA,Pennsylvania,8992,14328,664145,PA,Pennsylvania
24,11,DC,District Of Columbia,7688,11241,573413,DC,District Of Columbia
24,37,NC,North Carolina,5264,8902,437147,NC,North Carolina
24,48,TX,Texas,5180,9313,460117,TX,Texas
24,36,NY,New York,4990,6735,389559,NY,New York
24,06,CA,California,4708,6977,436144,CA,California
24,10,DE,Delaware,3847,6380,366519,DE,Delaware
24,13,GA,Georgia,3112,5447,230066,GA,Georgia
24,45,SC,South Carolina,2643,4528,270303,SC,South Carolina
24,54,WV,West Virginia,2549,4317,160389,WV,West Virginia
24,34,NJ,New Jersey,2483,3879,207349,NJ,New Jersey
24,57,,,2440,4706,234331,,
24,25,MA,Massachusetts,1789,2515,174522,MA,Massachusetts
24,08,CO,Colorado,1731,2631,161216,CO,Colorado
24,39,OH,Ohio,1538,2587,113784,OH,Ohio
24,53,WA,Washington,1424,2249,132767,WA,Washington
24,47,TN,Tennessee,1418,2313,128732,TN,Tennessee
24,17,IL,Illinois,1337,1994,109932,IL,Illinois
24,04,AZ,Arizona,1012,1608,92266,AZ,Arizona
24,26,MI,Michigan,926,1484,79943,MI,Michigan
24,09,CT,Connecticut,739,1075,62708,CT,Connecticut
24,18,IN,Indiana,672,1188,43506,IN,Indiana
24,01,AL,Alabama,599,1087,50761,AL,Alabama
24,15,HI,Hawaii,558,1067,53670,HI,Hawaii
24,32,NV,Nevada,556,887,42553,NV,Nevada
24,21,KY,Kentucky,507,858,33141,KY,Kentucky
24,29,MO,Missouri,503,870,40425,MO,Missouri
24,27,MN,Minnesota,467,719,36938,MN,Minnesota
24,55,WI,Wisconsin,433,663,32350,WI,Wisconsin
24,41,OR,Oregon,432,655,34900,OR,Oregon
24,49,UT,Utah,420,722,43011,UT,Utah
24,22,LA,Louisiana,419,719,25897,LA,Louisiana
24,23,ME,Maine,311,505,32383,ME,Maine
24,20,KS,Kansas,291,538,20872,KS,Kansas
24,40,OK,Oklahoma,285,532,17363,OK,Oklahoma
24,33,NH,New Hampshire,274,429,39733,NH,New Hampshire
24,28,MS,Mississippi,264,446,16488,MS,Mississippi
24,35,NM,New Mexico,261,437,23178,NM,New Mexico
24,44,RI,Rhode Island,251,370,20495,RI,Rhode Island
24,19,IA,Iowa,237,400,17023,IA,Iowa
24,05,AR,Arkansas,206,363,15082,AR,Arkansas
24,50,VT,Vermont,177,249,14286,VT,Vermont
24,31,NE,Nebraska,170,318,10937,NE,Nebraska
24,02,AK,Alaska,163,250,11752,AK,Alaska
24,30,MT,Montana,143,198,13482,MT,Montana
24,16,ID,Idaho,142,255,10831,ID,Idaho
24,46,SD,South Dakota,119,196,11343,SD,South Dakota
24,38,ND,North Dakota,87,150,5856,ND,North Dakota
24,56,WY,Wyoming,71,127,7221,WY,Wyoming
25,96,US+FO,Total Migration-US and Foreign,102076,150394,11877573,US+FO,Total Migration-US and Foreign
25,97,US,Total Migration-US,98674,145183,11506235,US,Total Migration-US
25,98,FO,Total Migration-Foreign,3402,5211,371338,FO,Total Migration-Foreign
25,97,US,Total Migration-US,99081,147705,10423419,US,Total Migration-US
25,25,MA,Massachusetts,2848186,5355047,375042266,MA,Massachusetts
25,12,FL,Florida,12159,19927,2541416,FL,Florida
25,36,NY,New York,11027,13534,1062862,NY,New York
25,33,NH,New Hampshire,10603,16174,1428201,NH,New Hampshire
25,06,CA,California,7767,10215,903230,CA,California
25,44,RI,Rhode Island,6510,9613,571899,RI,Rhode Island
25,09,CT,Connecticut,6006,8873,519656,CT,Connecticut
25,48,TX,Texas,4218,6913,465759,TX,Texas
25,37,NC,North Carolina,3483,5780,347702,NC,North Carolina
25,57,,,3402,5211,371338,,
25,23,ME,Maine,3330,4870,378057,ME,Maine
25,42,PA,Pennsylvania,2973,4382,268840,PA,Pennsylvania
25,34,NJ,New Jersey,2740,3943,318419,NJ,New Jersey
25,51,VA,Virginia,2381,3577,234244,VA,Virginia
25,08,CO,Colorado,2017,2544,189362,CO,Colorado
25,45,SC,South Carolina,2000,3449,262484,SC,South Carolina
25,17,IL,Illinois,1946,2516,209248,IL,Illinois
25,13,GA,Georgia,1906,3182,197751,GA,Georgia
25,53,WA,Washington,1817,2420,202482,WA,Washington
25,24,MD,Maryland,1547,2321,145278,MD,Maryland
25,50,VT,Vermont,1540,2240,172306,VT,Vermont
25,11,DC,District Of Columbia,1236,1394,117255,DC,District Of Columbia
25,39,OH,Ohio,1202,1928,101475,OH,Ohio
25,47,TN,Tennessee,1107,1695,101343,TN,Tennessee
25,04,AZ,Arizona,1091,1614,103677,AZ,Arizona
25,26,MI,Michigan,905,1343,79061,MI,Michigan
25,41,OR,Oregon,641,895,59642,OR,Oregon
25,27,MN,Minnesota,572,886,50372,MN,Minnesota
25,18,IN,Indiana,526,834,40074,IN,Indiana
25,49,UT,Utah,502,756,44675,UT,Utah
25,55,WI,Wisconsin,474,652,37739,WI,Wisconsin
25,29,MO,Missouri,462,685,36212,MO,Missouri
25,32,NV,Nevada,412,596,41517,NV,Nevada
25,01,AL,Alabama,334,541,23920,AL,Alabama
25,21,KY,Kentucky,318,510,22224,KY,Kentucky
25,15,HI,Hawaii,294,445,24116,HI,Hawaii
25,22,LA,Louisiana,290,420,20953,LA,Louisiana
25,35,NM,New Mexico,244,327,25854,NM,New Mexico
25,10,DE,Delaware,233,360,20177,DE,Delaware
25,40,OK,Oklahoma,218,337,13386,OK,Oklahoma
25,20,KS,Kansas,205,329,15426,KS,Kansas
25,19,IA,Iowa,200,309,12361,IA,Iowa
25,30,MT,Montana,195,248,19463,MT,Montana
25,05,AR,Arkansas,188,326,14938,AR,Arkansas
25,16,ID,Idaho,148,209,14071,ID,Idaho
25,31,NE,Nebraska,142,219,11304,NE,Nebraska
25,02,AK,Alaska,137,204,8245,AK,Alaska
25,54,WV,West Virginia,113,160,5619,WV,West Virginia
25,28,MS,Mississippi,112,184,7345,MS,Mississippi
25,46,SD,South Dakota,77,119,5961,SD,South Dakota
25,56,WY,Wyoming,76,107,6295,WY,Wyoming
25,38,ND,North Dakota,50,78,2337,ND,North Dakota
26,96,US+FO,Total Migration-US and Foreign,82550,131212,6454828,US+FO,Total Migration-US and Foreign
26,97,US,Total Migration-US,80570,127851,6279884,US,Total Migration-US
26,98,FO,Total Migration-Foreign,1980,3361,174945,FO,Total Migration-Foreign
26,97,US,Total Migration-US,159458,261011,9454945,US,Total Migration-US
26,26,MI,Michigan,3966633,7764052,341459308,MI,Michigan
26,12,FL,Florida,10659,17716,1264547,FL,Florida
26,48,TX,Texas,6285,11035,481183,TX,Texas
26,39,OH,Ohio,5970,9506,358072,OH,Ohio
26,17,IL,Illinois,5881,7894,440604,IL,Illinois
26,06,CA,California,5218,7596,498041,CA,California
26,18,IN,Indiana,4718,7858,294985,IN,Indiana
26,37,NC,North Carolina,3080,5280,241225,NC,North Carolina
26,36,NY,New York,2871,3846,225728,NY,New York
26,13,GA,Georgia,2816,5101,196662,GA,Georgia
26,47,TN,Tennessee,2802,4731,203992,TN,Tennessee
26,55,WI,Wisconsin,2726,4062,157695,WI,Wisconsin
26,04,AZ,Arizona,2568,4178,202882,AZ,Arizona
26,08,CO,Colorado,2282,3112,159323,CO,Colorado
26,57,,,1980,3361,174945,,
26,51,VA,Virginia,1760,2777,131531,VA,Virginia
26,53,WA,Washington,1710,2425,138859,WA,Washington
26,45,SC,South Carolina,1585,2754,135931,SC,South Carolina
26,42,PA,Pennsylvania,1563,2336,106332,PA,Pennsylvania
26,27,MN,Minnesota,1307,2003,91409,MN,Minnesota
26,21,KY,Kentucky,1255,2187,76132,KY,Kentucky
26,25,MA,Massachusetts,1188,1585,97054,MA,Massachusetts
26,29,MO,Missouri,998,1668,60150,MO,Missouri
26,01,AL,Alabama,952,1753,51578,AL,Alabama
26,24,MD,Maryland,864,1315,63872,MD,Maryland
26,32,NV,Nevada,805,1305,50173,NV,Nevada
26,34,NJ,New Jersey,742,1132,57564,NJ,New Jersey
26,41,OR,Oregon,688,1000,49104,OR,Oregon
26,49,UT,Utah,639,927,45262,UT,Utah
26,19,IA,Iowa,509,827,27955,IA,Iowa
26,11,DC,District Of Columbia,489,564,34415,DC,District Of Columbia
26,22,LA,Louisiana,449,817,25549,LA,Louisiana
26,40,OK,Oklahoma,437,747,20009,OK,Oklahoma
26,05,AR,Arkansas,425,768,23793,AR,Arkansas
26,28,MS,Mississippi,394,741,21811,MS,Mississippi
26,20,KS,Kansas,392,700,24291,KS,Kansas
26,09,CT,Connecticut,373,560,30052,CT,Connecticut
26,35,NM,New Mexico,335,495,19906,NM,New Mexico
26,30,MT,Montana,294,426,15522,MT,Montana
26,15,HI,Hawaii,285,472,16369,HI,Hawaii
26,31,NE,Nebraska,267,429,14119,NE,Nebraska
26,02,AK,Alaska,258,400,14546,AK,Alaska
26,16,ID,Idaho,247,447,15581,ID,Idaho
26,54,WV,West Virginia,245,475,13352,WV,West Virginia
26,46,SD,South Dakota,197,338,12754,SD,South Dakota
26,23,ME,Maine,186,276,13384,ME,Maine
26,38,ND,North Dakota,185,279,8908,ND,North Dakota
26,56,WY,Wyoming,166,282,9222,WY,Wyoming
26,33,NH,New Hampshire,156,235,14570,NH,New Hampshire
26,50,VT,Vermont,120,151,8962,VT,Vermont
26,10,DE,Delaware,116,180,7551,DE,Delaware
26,44,RI,Rhode Island,113,160,7371,RI,Rhode Island
27,96,US+FO,Total Migration-US and Foreign,59596,94325,5316080,US+FO,Total Migration-US and Foreign
27,97,US,Total Migration-US,58437,92400,5225731,US,Total Migration-US
27,98,FO,Total Migration-Foreign,1159,1925,90349,FO,Total Migration-Foreign
27,97,US,Total Migration-US,116580,188644,7619540,US,Total Migration-US
27,27,MN,Minnesota,2312986,4640705,235590767,MN,Minnesota
27,55,WI,Wisconsin,8003,12172,630907,WI,Wisconsin
27,12,FL,Florida,4951,8727,859089,FL,Florida
27,48,TX,Texas,4294,7586,409609,TX,Texas
27,38,ND,North Dakota,4094,5921,222960,ND,North Dakota
27,06,CA,California,3299,4778,326822,CA,California
27,04,AZ,Arizona,3090,4889,410711,AZ,Arizona
27,17,IL,Illinois,2645,3847,180936,IL,Illinois
27,08,CO,Colorado,2428,3332,185784,CO,Colorado
27,19,IA,Iowa,2324,3746,153473,IA,Iowa
27,46,SD,South Dakota,2243,3450,159288,SD,South Dakota
27,53,WA,Washington,1536,2250,144485,WA,Washington
27,36,NY,New York,1521,1974,122797,NY,New York
27,37,NC,North Carolina,1503,2748,143907,NC,North Carolina
27,57,,,1159,1925,90349,,
27,13,GA,Georgia,1122,2145,103316,GA,Georgia
27,26,MI,Michigan,1028,1630,74396,MI,Michigan
27,47,TN,Tennessee,968,1665,96120,TN,Tennessee
27,29,MO,Missouri,914,1578,63930,MO,Missouri
27,51,VA,Virginia,841,1342,71376,VA,Virginia
27,39,OH,Ohio,792,1288,60484,OH,Ohio
27,41,OR,Oregon,757,1072,47922,OR,Oregon
27,25,MA,Massachusetts,733,991,59922,MA,Massachusetts
27,45,SC,South Carolina,650,1199,74090,SC,South Carolina
27,31,NE,Nebraska,636,1040,35960,NE,Nebraska
27,42,PA,Pennsylvania,621,970,46434,PA,Pennsylvania
27,18,IN,Indiana,618,1099,43917,IN,Indiana
27,30,MT,Montana,586,851,40190,MT,Montana
27,32,NV,Nevada,574,932,51237,NV,Nevada
27,49,UT,Utah,516,794,37430,UT,Utah
27,24,MD,Maryland,442,658,32386,MD,Maryland
27,20,KS,Kansas,435,739,33369,KS,Kansas
27,40,OK,Oklahoma,423,818,22613,OK,Oklahoma
27,34,NJ,New Jersey,364,551,35335,NJ,New Jersey
27,05,AR,Arkansas,325,586,25210,AR,Arkansas
27,01,AL,Alabama,314,562,24083,AL,Alabama
27,21,KY,Kentucky,293,502,20213,KY,Kentucky
27,35,NM,New Mexico,292,435,20209,NM,New Mexico
27,16,ID,Idaho,271,457,20567,ID,Idaho
27,11,DC,District Of Columbia,265,306,18627,DC,District Of Columbia
27,02,AK,Alaska,244,358,14444,AK,Alaska
27,15,HI,Hawaii,222,392,17018,HI,Hawaii
27,22,LA,Louisiana,218,343,11447,LA,Louisiana
27,09,CT,Connecticut,197,277,14445,CT,Connecticut
27,56,WY,Wyoming,183,299,12201,WY,Wyoming
27,28,MS,Mississippi,157,304,9387,MS,Mississippi
27,23,ME,Maine,128,217,9615,ME,Maine
27,33,NH,New Hampshire,105,153,8503,NH,New Hampshire
27,44,RI,Rhode Island,93,151,6554,RI,Rhode Island
27,10,DE,Delaware,61,98,4573,DE,Delaware
27,54,WV,West Virginia,60,101,3690,WV,West Virginia
27,50,VT,Vermont,58,77,3748,VT,Vermont
28,96,US+FO,Total Migration-US and Foreign,33900,60345,1812272,US+FO,Total Migration-US and Foreign
28,97,US,Total Migration-US,33483,59612,1793061,US,Total Migration-US
28,98,FO,Total Migration-Foreign,417,733,19211,FO,Total Migration-Foreign
28,97,US,Total Migration-US,39999,77259,1888846,US,Total Migration-US
28,28,MS,Mississippi,1001228,2088634,68375034,MS,Mississippi
28,47,TN,Tennessee,5641,9905,271235,TN,Tennessee
28,48,TX,Texas,4839,8700,238478,TX,Texas
28,01,AL,Alabama,3287,5847,182236,AL,Alabama
28,22,LA,Louisiana,3108,5591,153562,LA,Louisiana
28,12,FL,Florida,2359,4111,180198,FL,Florida
28,13,GA,Georgia,1877,3301,90814,GA,Georgia
28,05,AR,Arkansas,1033,1908,51875,AR,Arkansas
28,06,CA,California,973,1672,59967,CA,California
28,37,NC,North Carolina,855,1567,58611,NC,North Carolina
28,17,IL,Illinois,721,1297,31690,IL,Illinois
28,51,VA,Virginia,720,1334,45406,VA,Virginia
28,08,CO,Colorado,603,1046,31461,CO,Colorado
28,29,MO,Missouri,566,1032,30045,MO,Missouri
28,45,SC,South Carolina,505,921,30788,SC,South Carolina
28,39,OH,Ohio,466,820,25178,OH,Ohio
28,57,,,417,733,19211,,
28,26,MI,Michigan,395,672,16528,MI,Michigan
28,36,NY,New York,377,613,18915,NY,New York
28,18,IN,Indiana,375,727,17967,IN,Indiana
28,21,KY,Kentucky,368,688,19987,KY,Kentucky
28,04,AZ,Arizona,345,610,18966,AZ,Arizona
28,40,OK,Oklahoma,337,633,16970,OK,Oklahoma
28,53,WA,Washington,324,554,17327,WA,Washington
28,42,PA,Pennsylvania,311,514,15428,PA,Pennsylvania
28,24,MD,Maryland,266,446,16502,MD,Maryland
28,55,WI,Wisconsin,260,461,10722,WI,Wisconsin
28,32,NV,Nevada,205,365,10771,NV,Nevada
28,20,KS,Kansas,195,374,11262,KS,Kansas
28,19,IA,Iowa,187,342,8126,IA,Iowa
28,27,MN,Minnesota,185,342,8259,MN,Minnesota
28,49,UT,Utah,150,266,7290,UT,Utah
28,25,MA,Massachusetts,150,223,8557,MA,Massachusetts
28,34,NJ,New Jersey,141,247,9033,NJ,New Jersey
28,31,NE,Nebraska,141,280,7517,NE,Nebraska
28,35,NM,New Mexico,136,246,7307,NM,New Mexico
28,41,OR,Oregon,131,217,5680,OR,Oregon
28,15,HI,Hawaii,102,213,6075,HI,Hawaii
28,16,ID,Idaho,96,185,5736,ID,Idaho
28,02,AK,Alaska,92,177,5727,AK,Alaska
28,38,ND,North Dakota,84,170,3907,ND,North Dakota
28,30,MT,Montana,83,147,5640,MT,Montana
28,54,WV,West Virginia,76,140,4070,WV,West Virginia
28,11,DC,District Of Columbia,76,105,4943,DC,District Of Columbia
28,09,CT,Connecticut,64,102,3411,CT,Connecticut
28,46,SD,South Dakota,59,111,3534,SD,South Dakota
28,56,WY,Wyoming,50,88,3466,WY,Wyoming
28,23,ME,Maine,42,72,3055,ME,Maine
28,10,DE,Delaware,42,75,2191,DE,Delaware
28,33,NH,New Hampshire,39,67,3258,NH,New Hampshire
28,44,RI,Rhode Island,27,49,1547,RI,Rhode Island
28,50,VT,Vermont,19,39,1841,VT,Vermont
29,96,US+FO,Total Migration-US and Foreign,70739,117887,5060668,US+FO,Total Migration-US and Foreign
29,97,US,Total Migration-US,69687,116139,4985688,US,Total Migration-US
29,98,FO,Total Migration-Foreign,1052,1748,74980,FO,Total Migration-Foreign
29,97,US,Total Migration-US,102614,178785,5596224,US,Total Migration-US
29,29,MO,Missouri,2304196,4648546,198549975,MO,Missouri
29,20,KS,Kansas,10597,16927,691026,KS,Kansas
29,17,IL,Illinois,7622,11785,475491,IL,Illinois
29,48,TX,Texas,6709,11812,478589,TX,Texas
29,12,FL,Florida,5034,8827,592591,FL,Florida
29,05,AR,Arkansas,3265,5776,175296,AR,Arkansas
29,06,CA,California,3246,5027,250216,CA,California
29,08,CO,Colorado,2523,3832,202532,CO,Colorado
29,40,OK,Oklahoma,1826,3283,97373,OK,Oklahoma
29,47,TN,Tennessee,1782,2985,130016,TN,Tennessee
29,04,AZ,Arizona,1738,2798,134018,AZ,Arizona
