y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,y2_state,y2_state_name
20,33,NH,New Hampshire,68,118,5962,NH,New Hampshire
20,10,DE,Delaware,65,123,5662,DE,Delaware
20,44,RI,Rhode Island,41,73,3304,RI,Rhode Island
20,50,VT,Vermont,26,47,1399,VT,Vermont
21,96,US+FO,Total Migration-US and Foreign,46440,82156,3193824,US+FO,Total Migration-US and Foreign
21,97,US,Total Migration-US,46151,81524,3177989,US,Total Migration-US
21,98,FO,Total Migration-Foreign,289,632,15835,FO,Total Migration-Foreign
21,97,US,Total Migration-US,65546,119626,3382939,US,Total Migration-US
21,21,KY,Kentucky,1564441,3232790,118462213,KY,Kentucky
21,39,OH,Ohio,6206,10244,358608,OH,Ohio
21,18,IN,Indiana,5691,9732,328043,IN,Indiana
21,47,TN,Tennessee,5522,9782,329043,TN,Tennessee
21,12,FL,Florida,5084,9087,592305,FL,Florida
21,48,TX,Texas,2535,4881,174398,TX,Texas
21,13,GA,Georgia,1708,3218,107517,GA,Georgia
21,17,IL,Illinois,1617,2737,89368,IL,Illinois
21,37,NC,North Carolina,1559,2763,118852,NC,North Carolina
21,06,CA,California,1354,2174,102794,CA,California
21,51,VA,Virginia,1182,2185,76329,VA,Virginia
21,26,MI,Michigan,1079,1957,63715,MI,Michigan
21,45,SC,South Carolina,985,1883,93074,SC,South Carolina
21,08,CO,Colorado,941,1541,61713,CO,Colorado
21,01,AL,Alabama,883,1754,53700,AL,Alabama
21,29,MO,Missouri,877,1612,50114,MO,Missouri
21,36,NY,New York,828,1332,62295,NY,New York
21,42,PA,Pennsylvania,677,1168,45831,PA,Pennsylvania
21,54,WV,West Virginia,655,1210,22174,WV,West Virginia
21,04,AZ,Arizona,643,1130,51644,AZ,Arizona
21,53,WA,Washington,558,988,36023,WA,Washington
21,24,MD,Maryland,400,661,22985,MD,Maryland
21,55,WI,Wisconsin,381,701,24313,WI,Wisconsin
21,05,AR,Arkansas,311,558,17819,AR,Arkansas
21,40,OK,Oklahoma,309,674,18800,OK,Oklahoma
21,28,MS,Mississippi,299,627,18423,MS,Mississippi
21,57,,,289,632,15835,,
21,22,LA,Louisiana,289,553,17271,LA,Louisiana
21,27,MN,Minnesota,270,494,18252,MN,Minnesota
21,34,NJ,New Jersey,269,446,18167,NJ,New Jersey
21,25,MA,Massachusetts,263,391,17203,MA,Massachusetts
21,20,KS,Kansas,260,544,16867,KS,Kansas
21,32,NV,Nevada,252,408,19809,NV,Nevada
21,19,IA,Iowa,239,417,10947,IA,Iowa
21,49,UT,Utah,228,385,13996,UT,Utah
21,41,OR,Oregon,223,376,19317,OR,Oregon
21,02,AK,Alaska,157,351,8958,AK,Alaska
21,15,HI,Hawaii,155,332,9324,HI,Hawaii
21,09,CT,Connecticut,135,252,9583,CT,Connecticut
21,35,NM,New Mexico,130,234,9022,NM,New Mexico
21,31,NE,Nebraska,127,224,6892,NE,Nebraska
21,16,ID,Idaho,118,219,6677,ID,Idaho
21,11,DC,District Of Columbia,117,134,8217,DC,District Of Columbia
21,23,ME,Maine,115,221,6575,ME,Maine
21,30,MT,Montana,103,197,14860,MT,Montana
21,46,SD,South Dakota,89,185,6539,SD,South Dakota
21,33,NH,New Hampshire,69,109,3982,NH,New Hampshire
21,10,DE,Delaware,65,92,3822,DE,Delaware
21,56,WY,Wyoming,58,111,4419,WY,Wyoming
21,38,ND,North Dakota,54,106,1862,ND,North Dakota
21,44,RI,Rhode Island,48,85,3749,RI,Rhode Island
21,50,VT,Vermont,34,59,1802,VT,Vermont
22,96,US+FO,Total Migration-US and Foreign,50564,92166,3249365,US+FO,Total Migration-US and Foreign
22,97,US,Total Migration-US,50196,91408,3230085,US,Total Migration-US
22,98,FO,Total Migration-Foreign,368,758,19279,FO,Total Migration-Foreign
22,97,US,Total Migration-US,68329,128540,3401347,US,Total Migration-US
22,22,LA,Louisiana,1539691,3157008,115225718,LA,Louisiana
22,48,TX,Texas,16310,30399,865060,TX,Texas
22,28,MS,Mississippi,3979,7710,243798,MS,Mississippi
22,12,FL,Florida,3772,6800,384039,FL,Florida
22,13,GA,Georgia,2324,4322,128869,GA,Georgia
22,06,CA,California,1988,3177,136350,CA,California
22,47,TN,Tennessee,1632,2972,113382,TN,Tennessee
22,01,AL,Alabama,1522,2930,121355,AL,Alabama
22,05,AR,Arkansas,1490,2872,88828,AR,Arkansas
22,08,CO,Colorado,1441,2312,116531,CO,Colorado
22,37,NC,North Carolina,1394,2591,103616,NC,North Carolina
22,51,VA,Virginia,1114,2077,71845,VA,Virginia
22,36,NY,New York,973,1472,81270,NY,New York
22,17,IL,Illinois,807,1324,47864,IL,Illinois
22,29,MO,Missouri,774,1440,49673,MO,Missouri
22,53,WA,Washington,765,1301,48653,WA,Washington
22,45,SC,South Carolina,681,1276,50625,SC,South Carolina
22,39,OH,Ohio,681,1240,46594,OH,Ohio
22,40,OK,Oklahoma,675,1320,32916,OK,Oklahoma
22,42,PA,Pennsylvania,631,1034,38252,PA,Pennsylvania
22,04,AZ,Arizona,628,1071,38560,AZ,Arizona
22,26,MI,Michigan,495,978,29680,MI,Michigan
22,24,MD,Maryland,489,865,34705,MD,Maryland
22,21,KY,Kentucky,421,794,24689,KY,Kentucky
22,18,IN,Indiana,402,745,23085,IN,Indiana
22,32,NV,Nevada,385,708,34036,NV,Nevada
22,57,,,368,758,19279,,
22,25,MA,Massachusetts,368,526,24836,MA,Massachusetts
22,41,OR,Oregon,351,529,19326,OR,Oregon
22,20,KS,Kansas,342,711,20323,KS,Kansas
22,34,NJ,New Jersey,326,545,22482,NJ,New Jersey
22,49,UT,Utah,268,473,19035,UT,Utah
22,35,NM,New Mexico,259,437,16373,NM,New Mexico
22,55,WI,Wisconsin,258,473,14536,WI,Wisconsin
22,19,IA,Iowa,238,426,11319,IA,Iowa
22,27,MN,Minnesota,233,384,13074,MN,Minnesota
22,31,NE,Nebraska,179,339,12703,NE,Nebraska
22,11,DC,District Of Columbia,176,202,11604,DC,District Of Columbia
22,15,HI,Hawaii,173,363,9980,HI,Hawaii
22,09,CT,Connecticut,159,249,10205,CT,Connecticut
22,02,AK,Alaska,152,280,8586,AK,Alaska
22,16,ID,Idaho,137,257,9079,ID,Idaho
22,30,MT,Montana,127,239,8531,MT,Montana
22,56,WY,Wyoming,99,204,7630,WY,Wyoming
22,54,WV,West Virginia,99,194,5926,WV,West Virginia
22,38,ND,North Dakota,93,194,5951,ND,North Dakota
22,23,ME,Maine,91,168,6491,ME,Maine
22,33,NH,New Hampshire,72,115,5687,NH,New Hampshire
22,46,SD,South Dakota,71,125,3143,SD,South Dakota
22,44,RI,Rhode Island,63,96,3326,RI,Rhode Island
22,10,DE,Delaware,48,86,2691,DE,Delaware
22,50,VT,Vermont,41,63,2976,VT,Vermont
23,96,US+FO,Total Migration-US and Foreign,16415,25885,1431619,US+FO,Total Migration-US and Foreign
23,97,US,Total Migration-US,16347,25748,1427692,US,Total Migration-US
23,98,FO,Total Migration-Foreign,68,137,3928,FO,Total Migration-Foreign
23,97,US,Total Migration-US,19062,30106,1083279,US,Total Migration-US
23,23,ME,Maine,563495,1052320,47174225,ME,Maine
23,12,FL,Florida,2609,4315,350664,FL,Florida
23,25,MA,Massachusetts,1931,2663,169270,MA,Massachusetts
23,33,NH,New Hampshire,1926,2834,150549,NH,New Hampshire
23,36,NY,New York,964,1372,83878,NY,New York
23,37,NC,North Carolina,710,1250,56750,NC,North Carolina
23,06,CA,California,647,925,58349,CA,California
23,48,TX,Texas,587,1014,44004,TX,Texas
23,51,VA,Virginia,540,920,40452,VA,Virginia
23,09,CT,Connecticut,496,734,33930,CT,Connecticut
23,42,PA,Pennsylvania,438,705,29119,PA,Pennsylvania
23,45,SC,South Carolina,394,692,38518,SC,South Carolina
23,08,CO,Colorado,328,450,28064,CO,Colorado
23,13,GA,Georgia,315,584,25918,GA,Georgia
23,50,VT,Vermont,297,414,17415,VT,Vermont
23,04,AZ,Arizona,293,468,23023,AZ,Arizona
23,53,WA,Washington,281,413,19119,WA,Washington
23,47,TN,Tennessee,274,448,23956,TN,Tennessee
23,39,OH,Ohio,260,454,18068,OH,Ohio
23,34,NJ,New Jersey,250,363,19159,NJ,New Jersey
23,44,RI,Rhode Island,206,308,13911,RI,Rhode Island
23,24,MD,Maryland,204,336,17071,MD,Maryland
23,41,OR,Oregon,173,233,12053,OR,Oregon
23,17,IL,Illinois,168,249,11626,IL,Illinois
23,27,MN,Minnesota,157,333,10595,MN,Minnesota
23,26,MI,Michigan,156,285,12039,MI,Michigan
23,49,UT,Utah,123,180,12930,UT,Utah
23,29,MO,Missouri,111,235,12437,MO,Missouri
23,21,KY,Kentucky,111,204,5993,KY,Kentucky
23,01,AL,Alabama,108,200,5771,AL,Alabama
23,18,IN,Indiana,107,180,6041,IN,Indiana
23,55,WI,Wisconsin,104,152,8028,WI,Wisconsin
23,32,NV,Nevada,98,148,7843,NV,Nevada
23,11,DC,District Of Columbia,92,105,8567,DC,District Of Columbia
23,40,OK,Oklahoma,73,142,4197,OK,Oklahoma
23,35,NM,New Mexico,71,114,4394,NM,New Mexico
23,15,HI,Hawaii,69,136,5352,HI,Hawaii
23,57,,,68,137,3928,,
23,22,LA,Louisiana,65,119,5358,LA,Louisiana
23,30,MT,Montana,63,83,2790,MT,Montana
23,20,KS,Kansas,60,106,2875,KS,Kansas
23,02,AK,Alaska,60,104,3690,AK,Alaska
23,16,ID,Idaho,59,103,2476,ID,Idaho
23,19,IA,Iowa,56,121,3419,IA,Iowa
23,05,AR,Arkansas,51,111,2360,AR,Arkansas
23,10,DE,Delaware,50,83,3139,DE,Delaware
23,56,WY,Wyoming,49,72,3425,WY,Wyoming
23,54,WV,West Virginia,47,86,1711,WV,West Virginia
23,31,NE,Nebraska,35,59,2297,NE,Nebraska
23,28,MS,Mississippi,33,63,2846,MS,Mississippi
23,46,SD,South Dakota,31,54,1659,SD,South Dakota
23,38,ND,North Dakota,17,26,593,ND,North Dakota
24,96,US+FO,Total Migration-US and Foreign,99324,165821,10109194,US+FO,Total Migration-US and Foreign
24,97,US,Total Migration-US,98252,163376,10004103,US,Total Migration-US
24,98,FO,Total Migration-Foreign,1072,2445,105091,FO,Total Migration-Foreign
24,97,US,Total Migration-US,89449,154266,6526977,US,Total Migration-US
24,24,MD,Maryland,2335850,4568391,258057801,MD,Maryland
24,51,VA,Virginia,15104,24637,1287218,VA,Virginia
24,12,FL,Florida,10472,18330,1827817,FL,Florida
24,42,PA,Pennsylvania,8973,14734,720114,PA,Pennsylvania
24,11,DC,District Of Columbia,7218,10389,660896,DC,District Of Columbia
24,37,NC,North Carolina,5518,9799,487919,NC,North Carolina
24,48,TX,Texas,5309,9598,500654,TX,Texas
24,06,CA,California,4929,7629,484373,CA,California
24,36,NY,New York,4662,6509,419900,NY,New York
24,10,DE,Delaware,4013,6803,419494,DE,Delaware
24,13,GA,Georgia,3380,6154,344440,GA,Georgia
24,45,SC,South Carolina,2832,5057,307066,SC,South Carolina
24,34,NJ,New Jersey,2596,4137,242999,NJ,New Jersey
24,54,WV,West Virginia,2517,4545,181183,WV,West Virginia
24,08,CO,Colorado,1720,2702,174045,CO,Colorado
24,25,MA,Massachusetts,1653,2436,189091,MA,Massachusetts
24,39,OH,Ohio,1591,2766,124415,OH,Ohio
24,53,WA,Washington,1469,2326,150965,WA,Washington
24,47,TN,Tennessee,1374,2385,187623,TN,Tennessee
24,17,IL,Illinois,1249,1952,123881,IL,Illinois
24,57,,,1072,2445,105091,,
24,04,AZ,Arizona,1054,1737,97295,AZ,Arizona
24,26,MI,Michigan,851,1469,74163,MI,Michigan
24,01,AL,Alabama,697,1334,57408,AL,Alabama
24,18,IN,Indiana,686,1273,71614,IN,Indiana
24,09,CT,Connecticut,658,1068,92008,CT,Connecticut
24,32,NV,Nevada,562,917,44907,NV,Nevada
24,29,MO,Missouri,555,977,45860,MO,Missouri
24,15,HI,Hawaii,511,1029,51568,HI,Hawaii
24,21,KY,Kentucky,496,898,53250,KY,Kentucky
24,49,UT,Utah,449,792,54944,UT,Utah
24,41,OR,Oregon,428,661,37073,OR,Oregon
24,55,WI,Wisconsin,413,678,34796,WI,Wisconsin
24,27,MN,Minnesota,403,661,28945,MN,Minnesota
24,22,LA,Louisiana,388,657,30710,LA,Louisiana
24,40,OK,Oklahoma,326,626,21727,OK,Oklahoma
24,33,NH,New Hampshire,312,520,79257,NH,New Hampshire
24,23,ME,Maine,306,528,60014,ME,Maine
24,35,NM,New Mexico,279,461,23139,NM,New Mexico
24,20,KS,Kansas,274,531,18463,KS,Kansas
24,28,MS,Mississippi,248,473,34505,MS,Mississippi
24,05,AR,Arkansas,234,454,18435,AR,Arkansas
24,44,RI,Rhode Island,222,400,21598,RI,Rhode Island
24,19,IA,Iowa,222,403,17220,IA,Iowa
24,50,VT,Vermont,187,299,17942,VT,Vermont
24,02,AK,Alaska,168,311,11723,AK,Alaska
24,31,NE,Nebraska,165,273,11139,NE,Nebraska
24,16,ID,Idaho,153,313,16934,ID,Idaho
24,30,MT,Montana,144,239,14773,MT,Montana
24,46,SD,South Dakota,124,236,11597,SD,South Dakota
24,56,WY,Wyoming,82,148,12617,WY,Wyoming
24,38,ND,North Dakota,76,122,4384,ND,North Dakota
25,96,US+FO,Total Migration-US and Foreign,104472,159200,13202799,US+FO,Total Migration-US and Foreign
25,97,US,Total Migration-US,103797,158117,13175724,US,Total Migration-US
25,98,FO,Total Migration-Foreign,675,1083,27075,FO,Total Migration-Foreign
25,97,US,Total Migration-US,103887,157621,11821811,US,Total Migration-US
25,25,MA,Massachusetts,2779450,5251470,391076656,MA,Massachusetts
25,12,FL,Florida,14018,23596,2855657,FL,Florida
25,33,NH,New Hampshire,11606,18189,1422229,NH,New Hampshire
25,36,NY,New York,10465,13111,1353689,NY,New York
25,06,CA,California,8334,11233,1074203,CA,California
25,44,RI,Rhode Island,6857,10255,605529,RI,Rhode Island
25,09,CT,Connecticut,6184,9477,596592,CT,Connecticut
25,48,TX,Texas,4594,7839,520125,TX,Texas
25,23,ME,Maine,3761,5748,506173,ME,Maine
25,37,NC,North Carolina,3613,6295,376608,NC,North Carolina
25,42,PA,Pennsylvania,3022,4631,290336,PA,Pennsylvania
25,34,NJ,New Jersey,2742,4026,372003,NJ,New Jersey
25,51,VA,Virginia,2377,3723,250908,VA,Virginia
25,13,GA,Georgia,2202,3829,226208,GA,Georgia
25,08,CO,Colorado,2134,2810,226317,CO,Colorado
25,53,WA,Washington,2059,2801,257583,WA,Washington
25,45,SC,South Carolina,2053,3676,295739,SC,South Carolina
25,17,IL,Illinois,1826,2407,250299,IL,Illinois
25,50,VT,Vermont,1591,2439,202321,VT,Vermont
25,24,MD,Maryland,1548,2388,160010,MD,Maryland
25,39,OH,Ohio,1233,2008,122707,OH,Ohio
25,04,AZ,Arizona,1233,1868,144217,AZ,Arizona
25,47,TN,Tennessee,1174,1885,130085,TN,Tennessee
25,11,DC,District Of Columbia,1082,1267,112060,DC,District Of Columbia
25,26,MI,Michigan,881,1356,88119,MI,Michigan
25,41,OR,Oregon,744,1056,72357,OR,Oregon
25,57,,,675,1083,27075,,
25,27,MN,Minnesota,603,929,67142,MN,Minnesota
25,18,IN,Indiana,538,900,46169,IN,Indiana
25,49,UT,Utah,503,801,80227,UT,Utah
25,32,NV,Nevada,481,714,53024,NV,Nevada
25,55,WI,Wisconsin,475,706,50653,WI,Wisconsin
25,29,MO,Missouri,426,703,40874,MO,Missouri
25,15,HI,Hawaii,328,447,25184,HI,Hawaii
25,21,KY,Kentucky,323,555,25802,KY,Kentucky
25,01,AL,Alabama,322,559,26978,AL,Alabama
25,22,LA,Louisiana,293,467,29264,LA,Louisiana
25,10,DE,Delaware,268,408,35507,DE,Delaware
25,35,NM,New Mexico,236,348,27902,NM,New Mexico
25,40,OK,Oklahoma,219,363,14861,OK,Oklahoma
25,19,IA,Iowa,179,283,13092,IA,Iowa
25,20,KS,Kansas,170,291,23362,KS,Kansas
25,30,MT,Montana,169,234,17097,MT,Montana
25,05,AR,Arkansas,154,265,10890,AR,Arkansas
25,16,ID,Idaho,132,200,11211,ID,Idaho
25,31,NE,Nebraska,115,185,9108,NE,Nebraska
25,54,WV,West Virginia,113,181,14052,WV,West Virginia
25,28,MS,Mississippi,112,186,7060,MS,Mississippi
25,02,AK,Alaska,103,151,6773,AK,Alaska
25,46,SD,South Dakota,88,152,7175,SD,South Dakota
25,56,WY,Wyoming,70,101,17732,WY,Wyoming
25,38,ND,North Dakota,44,75,2513,ND,North Dakota
26,96,US+FO,Total Migration-US and Foreign,82632,135970,7520946,US+FO,Total Migration-US and Foreign
26,97,US,Total Migration-US,82272,135274,7499267,US,Total Migration-US
26,98,FO,Total Migration-Foreign,360,696,21679,FO,Total Migration-Foreign
26,97,US,Total Migration-US,160321,266523,9867114,US,Total Migration-US
26,26,MI,Michigan,3870664,7609894,336253350,MI,Michigan
26,12,FL,Florida,12107,20842,1777002,FL,Florida
26,48,TX,Texas,6447,11803,479998,TX,Texas
26,39,OH,Ohio,5894,9633,385997,OH,Ohio
26,06,CA,California,5659,8477,922254,CA,California
26,17,IL,Illinois,5272,7427,431114,IL,Illinois
26,18,IN,Indiana,4590,8019,295847,IN,Indiana
26,37,NC,North Carolina,3122,5460,277913,NC,North Carolina
26,13,GA,Georgia,2943,5341,203254,GA,Georgia
26,47,TN,Tennessee,2902,5073,237933,TN,Tennessee
26,04,AZ,Arizona,2799,4628,227705,AZ,Arizona
26,36,NY,New York,2697,3641,249975,NY,New York
26,55,WI,Wisconsin,2546,3984,152098,WI,Wisconsin
26,08,CO,Colorado,2339,3224,164448,CO,Colorado
26,53,WA,Washington,1762,2558,151013,WA,Washington
26,51,VA,Virginia,1736,2774,130496,VA,Virginia
26,45,SC,South Carolina,1657,3032,153572,SC,South Carolina
26,42,PA,Pennsylvania,1595,2639,117511,PA,Pennsylvania
26,21,KY,Kentucky,1280,2312,83386,KY,Kentucky
26,25,MA,Massachusetts,1155,1572,101164,MA,Massachusetts
26,27,MN,Minnesota,1127,1850,81738,MN,Minnesota
26,29,MO,Missouri,1043,1814,68923,MO,Missouri
26,01,AL,Alabama,918,1691,53919,AL,Alabama
26,24,MD,Maryland,880,1424,62931,MD,Maryland
26,32,NV,Nevada,860,1412,66422,NV,Nevada
26,41,OR,Oregon,823,1220,65952,OR,Oregon
26,34,NJ,New Jersey,719,1115,63839,NJ,New Jersey
26,49,UT,Utah,608,928,46830,UT,Utah
26,05,AR,Arkansas,518,1005,32885,AR,Arkansas
26,19,IA,Iowa,508,860,31529,IA,Iowa
26,40,OK,Oklahoma,460,813,23800,OK,Oklahoma
26,22,LA,Louisiana,459,796,29074,LA,Louisiana
26,11,DC,District Of Columbia,447,522,33299,DC,District Of Columbia
26,35,NM,New Mexico,408,670,25683,NM,New Mexico
26,20,KS,Kansas,392,725,25444,KS,Kansas
26,09,CT,Connecticut,386,605,35879,CT,Connecticut
26,57,,,360,696,21679,,
26,28,MS,Mississippi,357,662,21074,MS,Mississippi
26,15,HI,Hawaii,296,473,20962,HI,Hawaii
26,30,MT,Montana,293,449,19411,MT,Montana
26,02,AK,Alaska,244,412,13739,AK,Alaska
26,16,ID,Idaho,242,435,15667,ID,Idaho
26,31,NE,Nebraska,230,391,13031,NE,Nebraska
26,54,WV,West Virginia,218,387,11394,WV,West Virginia
26,46,SD,South Dakota,216,379,16273,SD,South Dakota
26,23,ME,Maine,198,312,16218,ME,Maine
26,38,ND,North Dakota,196,349,8657,ND,North Dakota
26,33,NH,New Hampshire,170,261,14467,NH,New Hampshire
26,56,WY,Wyoming,166,279,9511,WY,Wyoming
26,50,VT,Vermont,143,203,11179,VT,Vermont
26,10,DE,Delaware,127,211,8836,DE,Delaware
26,44,RI,Rhode Island,118,182,8024,RI,Rhode Island
27,96,US+FO,Total Migration-US and Foreign,59470,97967,6118640,US+FO,Total Migration-US and Foreign
27,97,US,Total Migration-US,59272,97596,6108228,US,Total Migration-US
27,98,FO,Total Migration-Foreign,198,371,10411,FO,Total Migration-Foreign
27,97,US,Total Migration-US,120342,201636,8143029,US,Total Migration-US
27,27,MN,Minnesota,2226340,4500952,233605963,MN,Minnesota
27,55,WI,Wisconsin,8211,13191,673310,WI,Wisconsin
27,12,FL,Florida,5423,9802,1173921,FL,Florida
27,48,TX,Texas,4412,8221,430000,TX,Texas
27,38,ND,North Dakota,3874,5787,215822,ND,North Dakota
27,06,CA,California,3454,5178,357184,CA,California
27,04,AZ,Arizona,3171,5181,426823,AZ,Arizona
27,08,CO,Colorado,2574,3567,205738,CO,Colorado
27,17,IL,Illinois,2508,3685,271344,IL,Illinois
27,19,IA,Iowa,2269,3824,157331,IA,Iowa
27,46,SD,South Dakota,2166,3665,238422,SD,South Dakota
27,53,WA,Washington,1588,2398,132386,WA,Washington
27,36,NY,New York,1440,1856,181176,NY,New York
27,37,NC,North Carolina,1412,2663,159920,NC,North Carolina
27,13,GA,Georgia,1173,2115,99019,GA,Georgia
27,26,MI,Michigan,1059,1779,99248,MI,Michigan
27,47,TN,Tennessee,950,1672,99981,TN,Tennessee
27,29,MO,Missouri,938,1764,65506,MO,Missouri
27,41,OR,Oregon,853,1242,64614,OR,Oregon
27,39,OH,Ohio,821,1452,65115,OH,Ohio
27,51,VA,Virginia,818,1370,71381,VA,Virginia
27,42,PA,Pennsylvania,700,1117,52721,PA,Pennsylvania
27,25,MA,Massachusetts,691,1028,82488,MA,Massachusetts
27,32,NV,Nevada,674,1067,75347,NV,Nevada
27,18,IN,Indiana,620,1135,49292,IN,Indiana
27,31,NE,Nebraska,604,1045,58083,NE,Nebraska
27,45,SC,South Carolina,541,1031,60598,SC,South Carolina
27,30,MT,Montana,519,786,53145,MT,Montana
27,49,UT,Utah,493,827,42535,UT,Utah
27,40,OK,Oklahoma,489,1036,30016,OK,Oklahoma
27,24,MD,Maryland,445,757,38940,MD,Maryland
27,20,KS,Kansas,402,710,27871,KS,Kansas
27,34,NJ,New Jersey,392,638,40927,NJ,New Jersey
27,05,AR,Arkansas,365,697,31524,AR,Arkansas
27,01,AL,Alabama,334,608,29693,AL,Alabama
27,21,KY,Kentucky,297,565,37753,KY,Kentucky
27,35,NM,New Mexico,294,456,22182,NM,New Mexico
27,16,ID,Idaho,269,446,22175,ID,Idaho
27,11,DC,District Of Columbia,268,300,19047,DC,District Of Columbia
27,02,AK,Alaska,264,430,15826,AK,Alaska
27,09,CT,Connecticut,223,360,22194,CT,Connecticut
27,15,HI,Hawaii,217,365,15235,HI,Hawaii
27,57,,,198,371,10411,,
27,56,WY,Wyoming,194,312,26135,WY,Wyoming
27,22,LA,Louisiana,192,325,8289,LA,Louisiana
27,28,MS,Mississippi,181,328,11582,MS,Mississippi
27,23,ME,Maine,139,220,9741,ME,Maine
27,33,NH,New Hampshire,95,180,11866,NH,New Hampshire
27,50,VT,Vermont,82,128,5459,VT,Vermont
27,44,RI,Rhode Island,68,105,12497,RI,Rhode Island
27,10,DE,Delaware,56,85,3541,DE,Delaware
27,54,WV,West Virginia,50,97,3285,WV,West Virginia
28,96,US+FO,Total Migration-US and Foreign,32520,59146,1766488,US+FO,Total Migration-US and Foreign
28,97,US,Total Migration-US,32181,58501,1750637,US,Total Migration-US
28,98,FO,Total Migration-Foreign,339,645,15851,FO,Total Migration-Foreign
28,97,US,Total Migration-US,39792,77104,1838899,US,Total Migration-US
28,28,MS,Mississippi,986364,2058629,64181085,MS,Mississippi
28,47,TN,Tennessee,5414,9443,285691,TN,Tennessee
28,48,TX,Texas,4899,9002,240923,TX,Texas
28,01,AL,Alabama,3014,5669,170188,AL,Alabama
28,22,LA,Louisiana,2829,5141,135519,LA,Louisiana
28,12,FL,Florida,2385,4339,168864,FL,Florida
28,13,GA,Georgia,1950,3513,96551,GA,Georgia
28,05,AR,Arkansas,1005,1903,49227,AR,Arkansas
28,06,CA,California,868,1532,54499,CA,California
28,37,NC,North Carolina,821,1541,50035,NC,North Carolina
28,51,VA,Virginia,735,1416,43697,VA,Virginia
28,17,IL,Illinois,648,1159,31317,IL,Illinois
28,29,MO,Missouri,542,1032,26988,MO,Missouri
28,08,CO,Colorado,532,917,33764,CO,Colorado
28,39,OH,Ohio,438,783,22309,OH,Ohio
28,45,SC,South Carolina,428,799,27319,SC,South Carolina
28,18,IN,Indiana,427,840,24900,IN,Indiana
28,40,OK,Oklahoma,386,739,16299,OK,Oklahoma
28,26,MI,Michigan,361,680,15296,MI,Michigan
28,36,NY,New York,351,551,21247,NY,New York
28,57,,,339,645,15851,,
28,53,WA,Washington,332,569,16496,WA,Washington
28,21,KY,Kentucky,329,668,19296,KY,Kentucky
28,04,AZ,Arizona,306,526,15679,AZ,Arizona
28,42,PA,Pennsylvania,270,507,17641,PA,Pennsylvania
28,55,WI,Wisconsin,244,444,9671,WI,Wisconsin
28,24,MD,Maryland,233,401,14241,MD,Maryland
28,32,NV,Nevada,209,373,15278,NV,Nevada
28,20,KS,Kansas,185,360,9659,KS,Kansas
28,27,MN,Minnesota,179,294,8485,MN,Minnesota
28,19,IA,Iowa,158,294,6293,IA,Iowa
28,25,MA,Massachusetts,153,257,9382,MA,Massachusetts
28,41,OR,Oregon,147,244,7449,OR,Oregon
28,34,NJ,New Jersey,143,243,8414,NJ,New Jersey
28,49,UT,Utah,126,279,8478,UT,Utah
28,35,NM,New Mexico,120,223,8657,NM,New Mexico
28,15,HI,Hawaii,111,231,6411,HI,Hawaii
28,31,NE,Nebraska,103,204,5736,NE,Nebraska
28,02,AK,Alaska,90,157,4633,AK,Alaska
28,11,DC,District Of Columbia,82,115,6490,DC,District Of Columbia
28,30,MT,Montana,77,139,5030,MT,Montana
28,09,CT,Connecticut,76,103,3884,CT,Connecticut
28,16,ID,Idaho,71,141,4674,ID,Idaho
28,38,ND,North Dakota,68,127,3043,ND,North Dakota
28,54,WV,West Virginia,65,106,4350,WV,West Virginia
28,23,ME,Maine,49,95,3014,ME,Maine
28,46,SD,South Dakota,48,94,2608,SD,South Dakota
28,10,DE,Delaware,45,80,2367,DE,Delaware
28,56,WY,Wyoming,40,74,2623,WY,Wyoming
28,44,RI,Rhode Island,38,82,2826,RI,Rhode Island
28,33,NH,New Hampshire,34,49,2528,NH,New Hampshire
28,50,VT,Vermont,17,23,668,VT,Vermont
29,96,US+FO,Total Migration-US and Foreign,71735,123351,5967492,US+FO,Total Migration-US and Foreign
29,97,US,Total Migration-US,71257,122342,5939427,US,Total Migration-US
29,98,FO,Total Migration-Foreign,478,1009,28065,FO,Total Migration-Foreign
29,97,US,Total Migration-US,106259,188590,6168310,US,Total Migration-US
29,29,MO,Missouri,2243049,4539244,195599825,MO,Missouri
29,20,KS,Kansas,10657,17386,723132,KS,Kansas
29,17,IL,Illinois,7648,12354,449603,IL,Illinois
29,48,TX,Texas,6927,12519,564311,TX,Texas
29,12,FL,Florida,5782,10489,1183468,FL,Florida
29,06,CA,California,3250,5084,271412,CA,California
29,05,AR,Arkansas,3157,5859,165310,AR,Arkansas
29,08,CO,Colorado,2658,4148,215273,CO,Colorado
29,40,OK,Oklahoma,1917,3594,98285,OK,Oklahoma
29,04,AZ,Arizona,1886,3075,163228,AZ,Arizona
29,47,TN,Tennessee,1814,3173,134711,TN,Tennessee
29,13,GA,Georgia,1735,3186,123194,GA,Georgia
29,19,IA,Iowa,1672,2948,88828,IA,Iowa
29,37,NC,North Carolina,1581,2871,130520,NC,North Carolina
29,53,WA,Washington,1358,2273,115018,WA,Washington
29,36,NY,New York,1264,1825,154177,NY,New York
29,39,OH,Ohio,1216,2164,83011,OH,Ohio
29,18,IN,Indiana,1212,2096,75593,IN,Indiana
29,51,VA,Virginia,1176,2133,84615,VA,Virginia
29,26,MI,Michigan,1020,1784,83236,MI,Michigan
